medianIncome,medianHouseValue
2.3558,134.7
2.4318,86.1
10.3224,500.001
3.1429,231.6
6.746,204.1
2.9647,88.8
6.1943,276.1
5.815,339.2
4,166.3
2.875,87.5
4.0911,224.6
1.3036,75
1.7885,43.5
2.8056,173.2
2.5553,178.1
3.6141,290.6
2.6458,102.5
1.4556,54.6
3.7321,167.5
2.3125,170.8
4.125,392.1
5.249,351.9
6.8872,305.2
5.4067,277.5
3.0625,268.8
2.5685,80.4
6.6176,276.2
7.6344,290.5
1.8971,66.9
2.8784,194.9
1.475,187.5
2.5343,138.2
3.7316,192.4
3.1103,281.9
1.9937,367.1
2.3333,133.3
3.6852,185.3
4.6429,223.7
1.8973,51.6
6.5814,314.2
8.3605,500.001
0.7025,500.001
5.8735,448.1
1.875,97.2
3.5625,141
5.4609,500.001
5.6096,199.1
2.1781,92.2
1.5045,93.8
3.0592,212.5
4.1406,274.1
11.1077,500.001
3.463,201.7
2.4028,112.5
3.1613,182.3
3.4,139.6
4.9464,150.3
5.395,241.9
5.3074,137.2
6.838,378
0.9437,129.2
3.3776,283.2
2.693,174.1
8.1356,352.8
5.0662,331.6
1.875,119.9
3.5214,144.2
3.625,80
4.3542,237.5
6.3364,307.4
3.6875,422
2.5486,161.1
3.0054,142.3
3.4634,145.3
2.7,58.8
4.7813,275.5
1.6667,44.7
1.4133,203.4
2.7917,242
5.9275,336.9
5.1071,314.1
3.0533,112.1
3.2314,186.8
3.175,101.6
2.9934,350
3.5074,93.8
1.6111,74.7
4.711,133.5
3.9408,327.7
9.6023,391.3
3.6976,360
6.4211,220.7
3.6625,184.6
9.272,500.001
1.432,124
2.5551,105
7.9761,500.001
1.9637,137.5
3.5313,211.8
3.7045,161.5
3.2589,137.9
3.4821,127.1
3.2011,428.3
5.2848,260.3
3.5295,242.2
2.4505,147.5
1.7708,102.6
3.4801,500.001
2.5667,239.3
6.4894,198
3.0156,111.5
4.3472,351.2
3.9732,174.9
4.045,226
3.4063,152.3
4.1716,166.1
3.139,185.7
4.6333,161.2
1.9013,86.9
4.3875,300
4.7663,191.6
4.875,284.1
2.0547,98
6.3525,278.3
3.9336,262.5
1.75,67.5
2.4196,70.7
15,500.001
2.98,259.2
2.1974,139.3
4.0855,410.8
3.8056,384.7
3.6523,158.5
9.2873,431.8
2.4286,204.8
2.444,90
2.9564,150.5
4.4659,138.1
2.7019,154
3.9917,271.6
2.4375,101.9
1.4524,126.8
5.0111,212.9
3.0396,124.3
2.9886,170.8
1.9323,161.1
3.25,185.3
1.4913,54.6
7.1134,416.7
4.0324,211.3
2.5238,89.2
8.583,397.7
5.5501,274.2
2.7,165
1.7393,140.2
2.3929,141.3
4.9327,89.5
4.6029,142.6
3.6597,87.5
3.875,321.3
6.9612,274.5
4.6912,500.001
5.5872,200.6
1.1667,500.001
4.3203,159.2
3.125,108
6.4419,264.5
2.5812,200
5.7239,430.6
5.1048,500.001
1.75,49.8
7.7112,386.7
3.0357,91.3
5.8325,298.9
5.6428,343.1
3.5156,200
4.2051,164.4
3,251.4
2.8795,77
4.0972,500.001
3.375,131.8
3.815,99
2.3319,138.5
3.6974,500.001
4.1094,162.2
5.7676,241.3
2.4779,165
2.0754,101.4
1.822,79.7
3.8125,136.3
3.0403,148
4.6719,252.1
2.5506,230.8
2.4844,158.2
3.8625,350
3.6437,210.1
2.8562,128.2
4.3036,365.9
7.7197,500.001
5.1534,232.8
4.1179,134.6
4.0905,134.8
1.8958,51.3
2.9137,106
1.7188,109.4
2.3625,62.5
5.322,282.7
1.9241,150
3.3182,213
1.6429,80.4
4.1812,321.5
4.5125,200.3
4.9783,163.9
6.0961,295.5
2.6635,135.8
2.1151,96.7
1.6571,108.9
1.625,53.5
5.4834,232
4.4474,203.7
3.0897,234.1
3.9265,162
1.75,37.9
4.1518,182.1
4.0278,95.8
1.0548,178.1
5.31,127.5
3.4643,90.9
1.9728,97.9
2.6364,271.1
6.9133,274.1
2.2156,145
3.475,151.2
2.0076,114
5.7965,228.2
1.375,312.5
1.0658,93.8
3.125,215
3.1047,141.4
5.6885,268.2
0.9288,36.6
1.4712,94.6
2.6818,184.9
5.6051,267.4
2.6776,122
4.5,258.3
2.1458,34.4
7.2592,314.8
4.3214,342.7
2.75,175
6.0286,356
4.0197,132.2
2.625,80.6
3.4899,216.7
2.7367,160.3
1.8917,106.9
4.0781,289.4
2.825,152.5
3.2813,68.7
1.3375,59.6
1.7393,81.3
4.0556,158
3.5959,142.7
3.75,478.6
2.5625,89.3
5.9088,288.5
6.2838,318.2
3.5231,114.3
11.0567,495.4
4.4531,350
8.0082,286.6
6.8322,500.001
1.6548,49.4
7.1673,340.7
3.5781,242.5
3.8047,156.7
3.1115,153.5
5.6754,298.5
0.9914,147.5
4.1667,197.7
4.0536,171.4
4.3036,191.4
1.63,49.5
2.101,46.7
2.1484,129.2
4.9792,251.3
1.9423,87.8
2.1679,75.4
1.8801,57.6
2.8229,375
5.0196,324.3
2.1974,93.8
6.4095,335.9
12.367,500.001
6.0235,413.5
5.103,207
2.9479,243.1
2.7109,133
2.5156,103
7.3031,500.001
3.7092,190.5
3.6,83.2
3.5333,196.8
8.4802,500.001
3.6875,121.9
4.58,236.2
2.4141,78.7
6.6635,219.6
5.6159,340.5
4.5461,194
7.5696,328.7
3.0208,129.2
3.8162,235
3.5073,234.8
4.4118,174.4
4.3631,284.6
3.3702,335.7
5.5266,331.3
2.6417,94.9
4.2361,191.6
7.2758,345.2
3.1429,240.9
2.6667,179.2
4.375,341.2
2.5125,270.8
2.2974,84.5
1.7566,49
3.1875,176.1
5.3886,125.3
3.5859,262.5
3.1982,171.7
4.4875,222.7
2.7045,155.4
1.4676,65
1.9799,122.7
3.0156,270.3
4.375,425
2.64,112.1
4.2685,216.6
3.4028,324.2
2.25,75
3.2232,247.1
2.8977,126.2
7.3878,318.3
6.5851,300
2.535,74.8
2.7813,105.1
5.3345,176.1
3.2679,236.5
4.69,199.3
5.0574,240.8
6.5635,346.9
3.1912,149.6
1.9152,128.1
5.552,283.9
3.1051,206.5
2.7907,113.9
2.9444,232.8
3.0486,83.6
2.7308,173.8
4.2891,230
1.7011,44.8
4.6902,171
6.9238,345.9
2.48,135.6
2.2727,92.7
3.4044,117.9
6.3702,332
3.5,154.3
2.3848,81.6
2.7694,132.4
2.69,201.3
5.6435,500.001
4.8717,204.1
1.8906,224.5
2.8973,117.1
2.6719,318.5
4.69,252.6
2.0474,56
6.8667,279.6
6.4018,500.001
2.3173,86.5
3.9196,142.7
6.0471,248.4
3.4198,351.9
1.747,121
4.775,191.9
2.7019,153.3
1.5156,237.5
1.8694,71.2
4.7917,217.7
3.2619,183.8
4.0313,282
3.2216,93.5
3.2159,383.3
3.375,350
5.2534,290.9
1.5685,225
3.4531,148.9
2.5455,114.3
2.3977,412.5
5.4635,202.1
5.3243,265.7
1.8929,163.1
2.4866,129.7
3.5958,88.8
1.9821,98.3
3.9583,144.4
4.375,156.5
3.9091,174.4
4.2414,284.8
2.9542,127.9
3.375,98.5
3.2019,203.6
4.7426,263.1
1.9,81.6
4.5625,318.8
4.6333,173.6
12.9792,500.001
3.3281,170.2
2.148,103.8
5.5161,361.9
7.745,237.4
3.4464,122.9
3.0864,177.9
4.2065,277.8
4.4236,233.6
5.9339,286
4.7176,166.4
3.6474,231.6
3.1429,286.5
2.125,153.5
1.3801,55
0.9011,86.1
5.1386,404.5
3.2317,184.8
7.5197,275
2.3438,154.3
1.625,187.5
1.7188,96.1
1.7609,99.3
2.6546,159.6
2.8036,211.6
5.1298,246
2.2482,114.5
1.8355,63
5.2533,269.1
3.4375,290.6
2.4123,86.2
4.95,322.6
2.1284,59.4
4.0473,266.5
1.505,42.7
3.1507,144
5.3369,370.4
2.5238,169.3
1.4792,95.8
2.9861,218.6
5.276,224.5
7.7201,362.7
4.5066,149.8
1.1458,65.4
4.3981,202.8
10.5941,245.8
1.721,214.3
2.1544,72.8
6.0749,196.9
3.875,410
2.3199,140.1
6.2306,500.001
1.9647,253.6
5.1121,308.1
3.285,218.3
4.875,222.5
5.9245,484.6
8.0755,500.001
5.1365,136.7
2.9559,163.2
3.2667,269.5
3.125,375
3.8,172
4.6484,145.9
5.6931,269.6
0.8585,45
0.9637,160
5.756,305.6
3.6833,292.5
2.2462,62.9
3.7784,164.5
3.5365,111.8
2.2202,100
3.18,277
1.3304,51.3
4.8977,358.2
5.4445,237.6
4.9125,140.7
3.0033,103.5
5.7245,500
2.1029,153.3
5.0427,126.9
5.7654,343
3.5611,90.2
6.9223,338.4
2.5313,225
4.6563,162.4
2.5417,92.2
3.875,412.5
1.5433,50.4
3.2361,84
3.9375,270.5
3.3536,157.5
5.2305,205.1
3.3958,267.5
2.4609,219.6
6.2089,261.8
5.3032,245.7
2.8462,149.1
2.3125,102.8
4.9779,224.6
2.09,91.8
6.8773,467.7
3.5208,195.8
3.4028,171.8
6.0433,435.9
2.3565,122.3
2.0493,99.5
3.5525,137.6
5.1778,359.9
4.4423,216
3.7212,183.8
4.2109,171.2
4.1296,322.9
3.2222,319.4
5.0465,208.2
5.4132,216.6
5.4617,190.3
6.6324,347.6
2.1518,161.6
5.4446,336.7
4.2969,163.2
2.3946,141.7
2.375,75.3
4.1818,224.2
3.2604,87.9
6.2517,311.1
3.8036,139.6
3.017,112.5
4.1319,322.7
1.7388,66
5.9401,315.3
3.2516,202.1
4.3849,144.1
2.5536,117.2
2.2813,118.1
5.2657,191.4
5.363,211.3
2.2054,125
3.2024,128
3.2857,139.1
2.4167,71.9
2.2639,128.5
5.3041,235.7
2.9709,225
4.4135,150.1
4.8646,136.8
4.9808,263.1
2.0875,181.3
3.5893,146.4
2.1979,63.9
3.7466,168.6
2.2847,247
6.0175,238.3
1.625,187.5
2.125,70.6
2.5938,129.5
2.9464,113.5
2.4375,203.3
3.2143,93
4.125,173.9
3.3958,130.4
4.7279,272
4.7755,280.7
1.3187,127.1
3.4583,166.3
3.0252,178
6.075,254.1
4,248.6
7.8139,304.7
5.6511,404.8
8.0409,337.9
3.7292,168.1
1.7451,89.6
1.9485,146.3
1.4688,90
4.8052,254
3.06,106
5.5954,261.4
2.3562,58.1
3.6373,420
4.0221,86.3
4.1448,137.3
7.9367,500.001
4.7625,137.5
3.1641,158.6
5.8521,326.3
3.4133,290.9
1.6971,138.8
1.6955,179.7
1.7227,85.7
4.425,161.9
4.5882,198.4
3.1786,132.1
3.7625,113.2
1.7596,93.8
2.5761,94.9
3.1146,373.5
3.6987,152.1
2.5625,60
3.0513,148.1
2.9583,91.7
3.4605,265
5.636,267.9
2.2407,76
2.9821,325
2.9453,82.8
4.9464,223.8
2.035,55.1
11.8603,500.001
3.0954,86.5
5.7657,322.3
1.8295,243.8
2.5417,178.3
2.5795,98.7
5.3922,353.7
3.337,172.3
4.0076,252.1
2.1581,68.3
5.3351,269.9
2.4519,208.3
4.5746,175.7
3.2933,260
4.1652,184.5
1.4661,65.2
3.7198,112.9
4.4367,133.2
3.125,120.3
5.0096,221.7
3.1505,270
3.6133,196.1
3.7049,227.5
9.7821,500.001
4,75
2.7917,82.8
3.8088,500.001
4.4375,244.9
2.7198,70.4
6.0224,187.5
4.0156,117.6
4.25,200.3
1.9209,179.2
4.1406,200.8
1.75,87.5
3.7321,134.2
3.2846,131.9
2.7083,99.4
5.3799,222.4
2.3958,111.2
4.8618,500.001
2.5902,85.4
1.7273,137.5
2.8007,257.1
1.9495,173.2
2.0871,84.7
4.5592,378.8
10.1597,500.001
8.3646,397.3
3.1944,181.7
4.3571,468.8
2.8417,162.5
4.3333,225.6
1.7014,123.2
5.1721,237.1
5.1795,225.4
4.8036,261.3
6.3256,368
6.3088,340.3
5,269.7
3.5625,194.1
3.625,94.4
5.2769,293.9
4.0385,265.7
1.6952,65
4.2468,221.2
2.2788,152.9
3.067,375
3.3409,181.3
2.5953,67.5
2.5904,71.4
3.375,184.1
2.6214,103.8
2.6724,144.5
5.6263,352.1
4.1,315
4.0114,166.9
4.0708,328.9
4.275,186.2
2.8833,83
2.625,187.5
1.7083,48.5
7.9125,344.9
1.942,86.2
4.4821,190.7
4,178.2
2.5197,350
4.4611,164.6
4.6964,183.1
1.7257,179.1
3.2147,111.9
2.4596,154.7
3.6196,152.8
4.0144,126.6
4.5615,137.2
6.2631,266
6.5006,237.7
2.1406,162.5
6.5146,277.6
4.4347,160.3
2.5847,145.3
5.0602,453.7
2.3036,110.6
3.6019,225
3.0352,69.8
4.4286,254.9
5.7512,240.2
4.1319,245
2.6339,145.7
3.069,69.6
4.1641,163.6
1.951,152.5
0.4999,55
9.7037,425.1
2.8208,139.9
2.2083,42.5
3.6645,203.4
3.9187,311.9
4.5606,303.8
4.6705,110.7
3.0375,118.1
3.1987,279.8
4.0283,412.5
3.415,382.5
3.1071,193.1
4.0726,385.4
3.7188,500.001
4.6667,160.6
2.0802,47.9
3.1094,183.3
1.5863,81.3
4.675,245.3
3.4453,176.7
3.0352,135.4
1.0333,135.4
3.15,129.7
3.7895,254
2.8036,225
1.9,162.5
4.2443,174.4
2.9292,183.4
5.1587,296.6
2.3967,163.1
2.6667,229.3
4.0156,500.001
2.2197,138.2
4.2054,159.9
2.1468,141.7
3.9766,135.8
4.1029,500.001
3.75,166.3
2.8194,111.3
3.6953,157.6
3.2875,234.4
3.5357,156.9
5.5057,147.2
2.375,158.8
2.1357,53.5
3.4219,194.5
2.675,104.2
4.8092,217.4
3.4773,206.7
6.1561,233.5
6.8722,326.1
4.0313,209.1
4.2937,183.2
2.3906,111.7
2.6389,30
4.4375,154.9
4.5185,142.5
2.4821,123.6
4.2875,134.8
5.0808,212.5
3.3802,216.5
4.0417,146.4
1.4583,58.6
5.7281,500.001
4.1405,198.5
6.6494,500.001
1.6955,115.2
5.5461,262.5
2.8512,75.6
3.3194,141.4
5.7409,274.1
5.036,296.6
1.7689,117.6
5.8322,276.6
10.9805,500.001
5.8864,500.001
7.7889,309.9
5.9684,193.3
6.4967,387.5
3.5625,255.2
2.7685,204.5
3.8421,220.7
3.25,500.001
1.5962,95.7
5.0066,275
4.5461,270.8
6.6988,382.5
3.6333,116.2
3.3906,124.2
4.875,311.7
2.4297,162.5
5.1507,207.5
3.0938,76.7
5.6402,228.6
5.5277,197.1
1.1326,104.8
6.6131,312.5
2.6705,136.7
5.2463,156.3
2.2817,164.2
2.978,306.8
7.3681,500.001
1.6318,187.5
8.1325,472.7
1.9671,76.8
2.4922,192
6.0762,487.8
3.0042,103.9
3.1964,151.9
5.0359,224.1
3.6,194.5
1.879,218.8
1.6286,54.6
5.0532,310.9
3.3625,223.7
2.7321,92.6
1.7267,60.7
1.5071,316.7
4.7031,255.2
4.765,181.5
3.7337,208.2
2.375,113.8
3.1944,79
3.4688,120.1
4.3173,175.4
2.3929,122.5
1.077,115
2.8482,247.2
8.2004,500.001
1.8388,175
1.9026,131.9
11.2463,500.001
2.5125,184.5
3.6912,261.1
6.4599,219.7
6.4027,344.2
4.5129,196.3
1.8661,106.6
2.2019,63.5
2.375,67.5
2.25,51.5
2.3333,84
2.3393,90.3
2.5833,183.7
1.7567,69.5
3.0625,165.8
3.3214,209.3
15.0001,500.001
2.5481,150.8
4.1354,268.2
3.1397,253.7
4.5,222.6
6.1175,144.7
8.5842,500.001
3.0718,266.7
3.375,157.5
3.6583,126.7
5.345,322.6
1.9265,103.3
5.1155,213.7
6.3191,303.4
4.3176,136.2
2.1417,122.2
2.5432,180.9
4.3977,226.8
5.4719,397.9
4.0609,171.3
3.9079,370
2.775,120.8
4.7404,207.5
2.7201,205.7
2.9344,222.1
9.7066,182.5
1.9659,500.001
9.821,500.001
2.75,94.5
3.9464,230.3
3.7813,275.9
1.1301,78.5
2.1029,108.6
4.5368,219.3
3.1937,319.2
3.0491,192
6,220.1
5.6935,218.3
5.7385,240.4
4.5812,255.2
3.1497,217.6
2.5612,130.8
3.7333,136.4
2.2308,125.9
2.2756,221.4
4.2059,121.5
4.6042,220.7
4.5446,244.7
2.5119,171.7
5.8426,259.4
2.1094,164
2.3079,95.3
2.7042,286.6
5.2542,227.8
4.55,146.8
6.887,500.001
4.7094,234.7
3.5521,229.8
2.2891,162.5
3.1065,234.1
3.9205,319.1
7.8336,371.3
2.6292,136.1
2.9643,103.2
3.6563,163.5
5.2851,258.8
4.4375,334.1
1.4167,137.5
3.4028,91
5.6306,286.2
2.506,184.5
2.2241,127.3
1.5615,108.6
3.6125,100
8.0103,395.5
3.7067,136.6
4.4777,282.5
5.1805,249.4
1.7106,95.5
5.9359,249.5
3.1607,119.3
3.875,186.7
3.099,335.4
1.6875,116
4.7273,234.2
3.6591,105.1
7.618,341.4
2.8775,134.1
3.9659,297.4
1.9923,500.001
2.67,77.5
2.5329,135.2
5.4351,336.5
7.4001,500.001
2.4167,139.4
6.0648,290.8
4.7083,420.1
11.216,500.001
3.1087,202.8
2.3333,157.7
4.8194,141.1
4.625,222.1
4.1161,220.9
0.8894,350
4.5341,236.5
3.311,109.4
6.1504,268.4
5.2446,258
2.1006,74.8
4.625,221.8
2.8958,245.8
3.4,224.1
2.5074,69.1
2.7917,125.8
10.0707,500.001
3.4375,259.8
3.4509,182.4
2.0564,64.7
4.8523,143
3.5586,222.2
2.4653,66.1
3.6435,119.1
4.6985,264.1
3.2799,199.3
2.4808,157.6
3.125,93.4
4.5469,500.001
1.8932,136.1
4.0481,97.3
1.6607,42.1
1.7857,62.8
6.7718,368.3
3.0875,291.5
8.2673,358.7
7.472,439.9
7.5385,350
2.7667,92.9
5.2185,128.6
3.2917,111.5
2.2429,100
2.233,55
2.8229,163.7
4.2198,164.1
4.1339,238.2
5.0596,363.9
6.1025,500.001
3.3558,199.6
7.4947,366.3
3.5625,235
8.0957,500.001
5.5121,264.7
3.6597,145.6
4.7946,355.6
6.3277,237.7
5.8142,500.001
1.5156,187.5
3.825,183
2.9315,83.2
2.8235,65.5
1.2656,27.5
6.311,283.2
2.8458,350
2.3456,146.1
4.4063,128.5
4.0167,87.5
6.0992,268.8
3.7162,201.2
3.2083,76.2
4.625,222.8
3.4531,210.9
5.9714,332.5
2.9821,97.4
1.1705,110.6
2.9896,252.7
2,96.5
2.1932,90.6
5.5718,185.2
3.875,198.1
2.5363,86.3
6.3303,299.4
4.2,163.2
1.7,85.9
7.912,367.3
5.1629,222.9
5.8374,289.6
3.8682,116.5
2.8139,90.4
3.9,180.4
5.4225,258.1
0.696,42.5
4.7639,251.5
1.3963,92.9
5.0012,106.3
5.4876,227.5
2.1764,135.3
4.4861,269.3
4.108,181.2
3.1194,152.8
3.085,220.5
2.5,73
3.1042,152
6.0069,500.001
3.7917,131.1
3.694,159.6
2.9085,156.3
12.3767,500.001
1.9808,139.1
2.9076,275.3
1.625,94.7
1.7306,450
4.7768,301.1
2.1774,157.6
3.5268,174.7
4.9676,221.9
1.4063,81.9
13.2949,500.001
5.2882,223.1
5.123,159.6
2.3571,79.2
1.75,75
3.7167,308.9
6.2135,217.2
4.3039,278.4
6.0238,500.001
3.4375,151.7
7.8601,416.3
2.125,64.8
2.1793,107.9
3.8984,170.5
3.2462,329.4
3.4402,192.4
4.6556,199.6
4.75,355.8
0.9573,162.5
3.1025,103.7
5.3963,500.001
2.6154,89.2
3.875,140.6
4.2841,213.4
3.7344,179.4
2.8977,142.5
5.9073,400.4
2.0658,67.9
3.1136,73.8
2.4827,177.5
5.1909,390.2
2.1793,185.7
1.8933,84.7
4.9286,180.1
3.5,194.8
2.9737,72.1
1.767,63.3
4.9531,180.1
5.9541,500.001
1.7995,153.4
7.6518,359.3
1.1806,68.3
4.2454,183.8
2.489,119.1
2.9917,194.6
6.1306,258.2
1.4732,156.3
6.471,500.001
4.0893,381.5
3.024,148
6.1321,309.7
4.5938,367.4
2.7128,209.9
4.9125,335.7
4.7393,237.9
3.135,231.4
6.925,290.3
2.166,118.6
1.7054,58.8
3.901,432.5
3.0313,166.1
3.3365,122.8
4.3889,378
5.0072,236.2
2.2167,193.8
1.9798,147.4
4.025,102.6
4.6,187.5
5.0562,336.7
3.8065,146
4.5268,108.4
2.8854,55.7
2.0048,72.9
3.6287,280.8
7.375,338.4
2.7171,95.8
2.3929,156.8
4.1591,332.4
2.6726,153.1
5.2035,485.7
2.9899,228.1
8.7124,410.5
3.512,218.4
2.2574,104.7
8.9063,500.001
5.2949,350
3.6042,138.2
7.5544,411.5
2.3393,202.3
2.1793,71.5
3.1842,352.8
4.7361,174.5
3.9185,195.2
2.25,68.2
2.6509,410
2.1046,114
6.203,346.8
2.8594,127.2
5.4469,274.7
4.0977,229.7
5.1473,188.4
4.0846,183.4
10.5511,483.1
5.1315,181.8
3.4821,231.3
1.8652,116.1
2.7536,73.1
2.9803,115.4
6.6632,325.2
1.75,85.7
4.4911,227.4
2.2422,254.5
5.6846,208.8
3.1895,156.3
1.1957,103.1
4.1862,183.6
2.4333,98.2
2.5399,94.8
3.1786,222.6
5.0395,225.8
2.2155,62.1
4.5042,206.4
3.6,154
1.6611,95.8
7.6486,306.7
7.0546,282.2
1.2185,170
2.9698,93.4
6.0873,277.3
4.875,362.2
2.3393,118.2
3.9226,148.7
3.5729,370.8
2.6178,203.1
4.7195,199.3
1.5714,43
3.1875,172
5.8831,209.9
2.6757,229.2
3.0217,106.9
6.035,438.8
2.8884,252.3
5.0287,265
3.75,212.5
3.1796,170.3
1.9704,160.3
4.1793,500.001
3.4911,88.2
5.2551,194.3
1.8929,99.2
4.1099,113.6
15.0001,500.001
2.9018,275
5.2742,257.5
5.0855,232.2
2.2991,137.5
3.9076,152.9
5.1909,201.4
3.0429,129.6
4.8173,146.6
4.5553,191
2.56,250
7.0422,500.001
4.0977,322.1
3.05,188.9
4.21,167.9
3.5082,136.5
2.4906,122.5
7.4787,431.3
4.9769,186.5
2.1927,253.3
2.8611,314.3
6.0308,416.7
5,248.9
2.1797,156.3
4.7941,147.5
1.1468,96.9
3.4827,93.6
3.6451,383.3
6.2907,253.1
6.8939,455.9
2.4732,165.8
4.0993,83
2.9213,305
2.6411,241
2.1458,130.3
2.066,88.1
2.0179,87.3
1.6375,72.4
4.1806,199.6
4.0451,395.1
3.9909,236
2.4554,89.4
4.4271,336.2
3.5625,130.8
4.6563,350
3.4583,192.6
2.7222,284.7
5.0325,238.2
1.3967,46.5
3.875,390.8
5.9441,228.2
3.3333,374.3
4.1898,359.1
1.767,170.3
13.6623,500.001
2.2094,83.7
2.7788,91.1
7.7738,387.5
3.2632,138.1
1.2034,79.5
3.2303,149.5
2.3095,68.3
3.5521,151.5
2.8042,240.9
3.9699,217
5.2051,167.4
2.875,134.5
4.6125,361.7
2.8519,80.7
4.6875,141.8
2.2542,112.2
3.6273,150.9
1.4042,110
1.925,65.5
6.7192,397.5
3.6118,124.7
3.0642,342.9
10.3894,500.001
5.8133,195.7
2.227,91.9
3.9032,140.8
9.0055,375.4
3.337,265.3
3.25,153.3
2.2206,63.2
4.6023,163.4
3.023,142
7.5,423.2
2.8942,116.7
2.7157,350
3.4327,192.8
4.3333,170.8
0.9797,76.4
4.3187,269.7
2.2466,96
4.3513,199.6
4.433,235.1
4.1375,128.3
5.5924,285.3
5.0829,179.4
3.5909,404.5
3.6118,235.5
4.9115,255.5
10.0263,200
3.675,152.4
6.1898,282.4
4.4167,158
5.5677,245.4
0.8941,98.2
3.7066,206.8
2.8417,321.4
3.1786,100.6
4.5556,249
3.1149,218.8
3.9167,265.6
3.5272,213.7
2.2903,106.3
3.9722,117.4
2.7143,95.3
1.5625,66.8
2.3099,89.6
6.1359,225
6.5206,368.5
2.8841,290.8
2.0147,87.7
5.5591,136.5
2.8594,81.7
4.2415,140.1
2.2969,90.6
1.3329,78.2
3.9054,80.9
10.9529,500.001
2.2961,126.7
3.7813,461.5
2.0591,55.7
2.7083,180.4
3.6,193.5
8.0074,454.1
7.7572,500.001
2.5352,184.4
4.0156,131
3.1906,234.5
1.9688,165.6
5.687,238.1
5.0532,218.2
2.1116,122.5
3.233,199.1
1.5909,262.5
4.4107,122.5
6.2702,345.5
2.9219,114.3
3.9615,173.7
3.6484,322.6
3.455,222.1
7.9977,400
4.4211,324
3.25,296.4
2.3056,200
4.5,251.9
3.5288,189.7
3.6296,160.9
2.5,162.5
4.1667,271.2
5.1645,244.9
5.6184,316.9
2.9219,241.3
4.0227,107.7
2.596,70
5.09,268.5
4.5795,262.8
3.2308,166.5
10.9891,312.5
2.535,117.1
7.0897,446.2
4.1708,175
2.7986,114.4
5.6112,308
2.4519,57.5
6.4752,500.001
2.7375,120
3.125,65.6
5.4949,330.8
2.5395,187.5
1.9187,57.7
2.9803,165.9
3.375,212.5
3.5972,89.9
3.3438,135.6
3.5469,82.5
4.4671,270.8
2.5489,220.5
4.0332,128.3
2.945,431.4
4.9091,270.3
3.3056,230.4
2.3977,58
5.2723,218.3
3.7422,292.6
3.1864,189.8
1.5313,154.9
2.625,72.1
6.2946,450
2.5104,228.1
3.0431,262.9
3.5507,186.1
3.9338,182.7
6.1834,229.8
1.867,60.6
1.8689,66.8
3.8625,208.9
6.015,488.5
4.375,161.9
1.7694,73.9
2.8333,103
4.2542,294.1
5.1582,194.7
3.3512,214.1
4.1484,102.9
5.0718,162.5
3.1814,78.9
3.375,218.8
4.3542,142.6
5.0126,192.3
4.0174,273.9
1.6759,116.7
4.3897,341.3
7.2025,275
3.0682,412.5
2.0096,130
1.9107,181.9
3.4047,294.5
5.738,497.6
3.2188,124.2
4.1667,225.8
2.5966,170.9
2.0057,118.9
1.6563,57.2
8.0331,500.001
1.7386,109.4
8.0599,381.8
6.3522,259.3
5.8324,374.2
3.7731,161.4
4.0767,143.1
3.7455,247.4
6.4598,282.7
2.425,84.6
1.625,52.8
1.8047,53.8
3.2448,266.2
4.3214,372.3
3.6681,82
2.6895,150
4.125,267.1
3.4432,106.7
3.1215,153.6
2.9632,286.3
5.0828,111.4
3.9261,213.3
5.7416,243.4
6.1359,212.5
3.2239,488.9
1.6923,262.5
3.1312,91
4.4597,204.1
4.7276,197.5
4.2759,238
1.7039,52.7
4.8571,203.3
15.0001,500.001
2.6083,193.8
6.5964,358.8
5.0131,330.3
3.0197,136
5.0756,374.2
6.4913,411.9
3.5735,89.6
2.8039,227.5
1.2904,63.3
5.575,132.2
2.5875,161.2
2.375,175
5.7843,110.1
2.2188,105.8
4.0536,262
3.3942,307.4
1.5931,88.4
6.3434,373.6
2.9243,131.6
2.825,67.6
3.0944,162.8
4.6908,218.2
3.8586,136
1.1125,206.3
1.5208,89
4.8264,251
3.3333,115.1
2.4414,71.9
2.2536,201.2
5.3623,201.3
2.2679,71.3
2.7562,90.5
2.1726,75.5
1.5911,60.8
6.2427,218.5
2.5964,176.8
1.5521,90.1
6.6329,349
5.4286,273.4
5.8283,362.4
2.2813,67.3
4.9766,199.6
1.1835,133.3
1.5908,78.6
5.0766,305.4
3.125,242.7
6.8443,492.5
5.5126,248.4
4.025,173.2
5.3423,291.7
3.1964,185.8
4.4777,452.8
6.8219,325.5
2.6983,260.1
3.6397,166.6
3.494,154.5
3.6161,99.1
3.5536,105.7
1.6021,91.4
4.8295,319.1
3.1662,191
2.84,156.1
2.7333,182.5
3.2583,147.2
4.207,272.7
2.7368,78.2
4.95,345
4.4784,185.2
1.1346,85.4
3.2277,126.5
4.8594,220.3
5.1238,335.1
8.3609,500.001
1.5085,69.7
4.7344,271.8
7.0516,500.001
3.2687,131
1.1859,241.7
3.25,177.5
2.9722,325
2.2679,153.9
2.4861,71.9
8.1397,353.9
4.875,163.4
2.0192,63.7
2.56,273.1
3.2388,256.3
2.4342,119.5
1.6081,288.9
1.2778,112.5
3.0708,188.7
5.4555,395.1
5.1738,203.7
4.0194,197.4
5.0434,340.4
2.7079,148
3.6471,101.4
4.3487,200.7
6.6312,360.1
4.4653,195.4
4.125,148.2
3.7969,297.8
